,regression,classification
2080,-0.0009069546025796711,0
2081,-0.000263981585531706,0
2082,0.012313567652704653,1
2083,0.0011585622527883197,1
2084,0.014130489399565113,1
2085,-0.008241478824144536,0
2086,-0.0014737728039649252,0
2087,0.0028885325865261697,1
2088,0.00445704511547223,1
2089,-0.0031021521739164498,0
2090,0.0015819249023312893,1
2091,0.0029391636519262116,1
2092,-0.004175904540829168,0
2093,0.010680426523101751,1
2094,-0.005494153518545024,0
2095,0.002681445655166094,1
2096,0.020095719743494497,1
2097,-0.0033200879498317386,0
2098,-0.003895638777174996,0
2099,0.005553590547539027,1
2100,-0.005126411540649566,0
2101,0.019189943834847872,1
2102,-0.00501618773826852,0
2103,0.0038407247200132446,1
2104,0.00020805724480750819,1
2105,-0.003499949391116226,0
2106,0.0018194986246180878,1
2107,0.018179337402916763,1
2108,0.0,0
2109,-0.003533865190838246,0
2110,0.00033970417882844643,1
2111,0.007469129579386897,1
2112,0.001807476804319082,1
2113,-0.0023582221333186865,0
2114,-0.00345980867111055,0
2115,-0.0013095128936902749,0
2116,-0.005914878332938549,0
2117,0.022920921173911188,1
2118,0.012742979236447747,1
2119,0.0002725484639285378,1
2120,-0.006478817480862858,0
2121,0.0017674284783989083,1
2122,-0.024714547283635136,0
2123,0.0017499694808527319,1
2124,-0.0076502812565168755,0
2125,-0.014361066769153198,0
2126,0.008006745430407967,1
2127,-0.003300355225698571,0
2128,0.0036567945145534186,1
2129,-0.007583053309312035,0
2130,-0.012262718255775936,0
2131,0.00036167652183932285,1
2132,-0.001368929721206178,0
2133,-0.0032788249316355327,0
2134,0.00030631802999210226,1
2135,0.023475281950230964,1
2136,0.001568588273431503,1
2137,-0.0006071375708313175,0
2138,0.004753838484832559,1
2139,0.0,0
2140,0.006144972782871359,1
2141,-0.009296288710730462,0
2142,-0.0184464503250941,0
2143,0.0011893349234978895,1
2144,-0.026952120893945188,0
2145,-0.000986204276221309,0
2146,-0.030523976183629405,0
2147,0.02745914714071156,1
2148,0.0035021655371419752,1
2149,0.0017518265541749478,1
2150,0.01223776170814593,1
2151,-0.00868917509124505,0
2152,0.00227068794153989,1
2153,-0.0029233224097269554,0
2154,-0.005602824537945136,0
2155,-0.001700979062343484,0
2156,0.006265568337718932,1
2157,-9.115089205555569e-05,0
2158,0.005837347432449089,1
2159,-0.0019140780231811576,0
2160,0.11243439275533143,1
2161,0.0,0
2162,-0.040134544789411364,0
2163,0.058721560965164406,1
2164,0.008262296217436058,1
2165,0.006878435782926015,1
2166,0.0007811906549288055,1
2167,-0.0025323468865907288,0
2168,-0.0025421835852754517,0
2169,0.0,0
2170,0.038102340555504245,1
2171,0.0010921079777067863,1
2172,0.0023376140278771975,1
2173,0.0038134156158911815,1
2174,-0.0012006342600764334,0
2175,-0.0032109070038660913,0
2176,0.004124136759244309,1
2177,5.896077503556934e-05,1
2178,-0.0015706856733515048,0
2179,0.0067546490701633575,1
2180,0.0027390754848492433,1
2181,-0.0031451827333586015,0
2182,-0.001807441955271053,0
2183,0.013857093163311993,1
2184,0.02284542955991972,1
2185,-0.001521150707632495,0
2186,0.01010731654473865,1
2187,0.023868541584083646,1
2188,0.00013313165572621715,1
2189,0.003705148283461085,1
2190,0.005826196736037574,1
2191,0.00035464999350566333,1
2192,0.0013551357307281491,1
2193,0.0,0
2194,3.693553966469146e-05,1
2195,-0.0030926894016672954,0
2196,0.0008685580315173784,1
2197,-0.010159549973717145,0
2198,-0.010557082686365519,0
2199,0.0016400587373735821,1
2200,0.013854019088570757,1
2201,-0.001683666284896938,0
2202,0.01807203491968964,1
2203,-0.0027556767078088813,0
2204,0.000991481222752634,1
2205,0.00025028757725016756,1
2206,-0.00760502622444243,0
2207,0.08822235586926026,1
2208,0.00905962585997168,1
2209,0.00400816768441283,1
2210,0.03768222992104608,1
2211,0.002417164691015294,1
2212,-0.002117249167612465,0
2213,-0.00033314739085546296,0
2214,-0.00856043160766191,0
2215,-0.0014451537419613051,0
2216,-0.0026756214095777246,0
2217,0.0021974922028479083,1
2218,0.0019752648379189456,1
2219,0.002645832758818228,1
2220,0.004926438539096268,1
2221,-0.0006078451445887691,0
2222,0.003474408999645137,1
2223,-0.0023851173889991952,0
2224,-0.001894986524612455,0
2225,-0.002783328925258044,0
2226,0.0,0
2227,0.0,0
2228,-0.0010336658617030063,0
2229,0.005053722302204908,1
2230,-0.010948699372521548,0
2231,-0.005718176606297004,0
2232,0.0015627503914080656,1
2233,0.05325827171288897,1
2234,-0.0012386906567070967,0
2235,-0.013270177583699833,0
2236,0.012088438436268946,1
2237,-0.0005584264566680119,0
2238,0.008286193995190396,1
2239,-0.003424885841408034,0
2240,0.0007520852160159963,1
2241,-0.003294375600696123,0
2242,0.0009188138345513939,1
2243,0.003379417849664615,1
2244,-0.002648141972689677,0
2245,0.0021653955379339835,1
2246,0.006588752405066441,1
2247,0.0026468923869517554,1
2248,-0.0012563188989890073,0
2249,0.011759834073810671,1
2250,-0.0022638233867519116,0
2251,-0.005928757426254336,0
2252,0.0,0
2253,0.02126759871383455,1
2254,-0.0025696238926860523,0
2255,0.0,0
2256,0.014480652219427003,1
2257,0.007048936050170136,1
2258,0.010510843582623188,1
2259,-0.0096249837830238,0
2260,0.0,0
2261,0.0010556895911536515,1
2262,-0.0035606603345407933,0
2263,0.029507588654069085,1
2264,0.00010949988021290918,1
2265,-0.016931079656019955,0
2266,0.0006253869256699093,1
2267,-0.004127718234389723,0
2268,0.030004820284919645,1
2269,-0.010068246600157524,0
2270,-0.0032755240434304564,0
2271,0.0509189836938663,1
2272,-0.024238117219494773,0
2273,-0.025931174678346516,0
2274,-0.004060001010377044,0
2275,0.0008519559656097664,1
2276,0.00020496232035281382,1
2277,0.009400778115609708,1
2278,0.0,0
2279,-0.00415653547329216,0
2280,0.005831293522037277,1
2281,-0.0103855181514874,0
2282,0.011619290081965732,1
2283,0.007879510518043325,1
2284,0.0012082194153000372,1
2285,-0.03264328979927305,0
2286,0.022346528852312423,1
2287,-0.019188685260525654,0
2288,-0.0034032911430962754,0
2289,-0.008118477019658819,0
2290,0.01904826205742145,1
2291,0.001176362698238113,1
2292,-0.0008077991827822994,0
2293,0.012270314671217853,1
2294,-0.0005073276003649837,0
2295,-0.021454862762179474,0
2296,0.015498445421528272,1
2297,0.007217720996773116,1
2298,0.000624619154620022,1
2299,-0.004439319173794765,0
2300,-0.0009390215952400593,0
2301,0.0014360858433471262,1
2302,-0.02534947992318771,0
2303,0.00016607501581578126,1
2304,-0.003661418101435983,0
2305,-0.01712909853804557,0
2306,0.0014368269904271292,1
2307,-0.003066933907266238,0
2308,-0.008774660889281834,0
2309,0.028653428260254552,1
2310,-0.015305882661045846,0
2311,-0.006684267561660972,0
2312,-0.0007684237659917243,0
2313,0.008823827414659983,1
2314,-0.00523417074660545,0
2315,0.004285115872183621,1
2316,0.01836724474615175,1
2317,0.019726508152418228,1
2318,-0.004127900383228322,0
2319,0.023595254511230134,1
2320,-0.0005790734323698357,0
2321,0.0,0
2322,0.008847205253189187,1
2323,0.05989277109376751,1
2324,-0.020314673516449628,0
2325,0.0003094619632803738,1
2326,-0.0011529025224615245,0
2327,-0.0007107107091316909,0
2328,-0.00022723312132356016,0
2329,-0.005904412511874803,0
2330,-0.019965524471209944,0
2331,-0.008007872773571997,0
2332,0.0005282539580672239,1
2333,-0.006793348841367895,0
2334,0.0017633171277349222,1
2335,0.008555324559553988,1
2336,-0.0030748161699625533,0
2337,-0.0020634245998554747,0
2338,0.005376164666724044,1
2339,0.0008264662222662274,1
2340,0.006904883568509089,1
2341,0.000614612232617843,1
2342,-0.00892488876647424,0
2343,0.0020349127328009066,1
2344,0.08296394855132684,1
2345,0.012742441916185406,1
2346,0.0007785812760761825,1
2347,0.019517189295656344,1
2348,-0.009166638156750052,0
2349,-0.0024595008842315646,0
2350,0.0026438301520823556,1
2351,0.0015778394666894683,1
2352,-0.02188856410623785,0
2353,-0.01850806470410513,0
2354,-0.005899795898339739,0
2355,0.002340945670367708,1
2356,-0.004947719837232015,0
2357,0.024402195155655882,1
2358,0.0,0
2359,0.0021798367220284237,1
2360,-0.014410548581704073,0
2361,0.016574918660888515,1
2362,-0.0011302953076023565,0
2363,0.0,0
2364,0.010471964983278109,1
2365,-0.0002914800575414394,0
2366,0.004016272749692917,1
2367,0.029999280679273835,1
2368,-0.011266502814377076,0
2369,0.0008963148270656622,1
2370,0.0,0
2371,-0.013832213449755984,0
2372,-0.007808434998687486,0
2373,-0.006337565693659305,0
2374,-0.01507360517425893,0
2375,0.00030205128575849267,1
2376,0.0002214725823235513,1
2377,-0.001863118796875956,0
2378,0.00031142463174845577,1
2379,0.0,0
2380,-0.027312289215449547,0
2381,-0.0016911912674593187,0
2382,-0.008239456220663159,0
2383,-0.014240065331524379,0
2384,9.551751185464396e-05,1
2385,0.0008986055512779415,1
2386,0.007940558093383891,1
2387,0.005367756231785836,1
2388,0.003410405540466825,1
2389,0.002852448613301199,1
2390,-0.012931468595708895,0
2391,-0.011217520781951018,0
2392,0.001124871953752695,1
2393,-0.006456327384679456,0
2394,0.0028835417877262656,1
2395,-0.008577628559414293,0
2396,-0.026844107117840924,0
2397,-0.0008705856772439549,0
2398,0.0037639512513423902,1
2399,-0.001232283650058581,0
2400,-0.0009299019326096484,0
2401,0.004221883722994841,1
2402,-0.0031107636878957975,0
2403,0.0013748606451860692,1
2404,-0.011930806240453562,0
2405,-0.00028160178866102855,0
2406,-0.0018458149196719311,0
2407,0.04516582941537028,1
2408,-0.0017919232455091826,0
2409,0.0026306157703018386,1
2410,-0.005697413666722809,0
2411,-0.020807066880937832,0
2412,0.006846579593621186,1
2413,-0.03186986732676576,0
2414,-0.016157092203947593,0
2415,0.0001382317195764428,1
2416,0.004221040280525678,1
2417,0.002706178584017184,1
2418,0.025564261644493838,1
2419,0.014571564881739963,1
2420,-5.1145417275403994e-05,0
2421,0.0,0
2422,-0.024323657765292106,0
2423,0.0,0
2424,0.00204492317239488,1
2425,-0.009062154455504394,0
2426,0.01001701867350291,1
2427,-0.013740089267907955,0
2428,0.007620440104918017,1
2429,0.002752189773824041,1
2430,0.020904194958404718,1
2431,0.00509867122318094,1
2432,0.0036385130865108197,1
2433,-0.0008147573299321394,0
2434,-0.0061976701945363494,0
2435,0.0,0
2436,0.006078011811933778,1
2437,-0.008845451192369978,0
2438,-0.009303433874359926,0
2439,-0.002906504964556116,0
2440,-0.008000378382926616,0
2441,-0.0006715524289595012,0
2442,0.006065840810188994,1
2443,0.00037924275352381844,1
2444,0.007042674832130368,1
2445,-0.006041407919705652,0
2446,-0.0007057641539288585,0
2447,0.013053294895361254,1
2448,0.006019402486014026,1
2449,0.02305152829759868,1
2450,-0.00014940187647741987,0
2451,0.004492480253103129,1
2452,-0.011527840607032552,0
2453,0.012778831314835004,1
2454,0.0076552385841774,1
2455,0.008038958484454078,1
2456,0.06243608839421293,1
2457,0.01678957373788691,1
2458,-0.0036434855327980055,0
2459,0.0008597912442718828,1
2460,-0.029351676641600398,0
2461,0.007584029509891688,1
2462,0.002012575489339375,1
2463,-0.0006570607006524805,0
2464,0.0016290904137951688,1
2465,0.010928379195427265,1
2466,-0.0009331132148224686,0
2467,0.0,0
2468,0.020241031456529536,1
2469,-0.004525229351354804,0
2470,-0.0014149659917737066,0
2471,0.006518284495134859,1
2472,-0.0038632101824077726,0
2473,-0.007561594423359576,0
2474,-0.0017968686047094057,0
2475,-0.009372849444075518,0
2476,0.0021460449719390043,1
2477,0.0005971819805864321,1
2478,0.04275152916956,1
2479,0.02277270811856593,1
2480,-0.015944195523755426,0
2481,-0.020146437075682366,0
2482,-0.0012422360010462226,0
2483,0.002451119560520352,1
2484,0.004782605326302966,1
2485,-0.013236906170932202,0
2486,0.001859778732760664,1
2487,-0.0035931546401721374,0
2488,0.00427666333443174,1
2489,0.008008436338616332,1
2490,0.0018194297886163667,1
2491,-0.001875642847722297,0
2492,-0.012522763170397248,0
2493,-0.0004810540706666468,0
2494,0.0026872036654586023,1
2495,-0.004269340702128213,0
2496,-0.012779746026499096,0
2497,-0.0008915014043443991,0
2498,0.0011395913955435939,1
2499,0.005656844341208109,1
2500,0.006255591365250181,1
2501,0.006281955709689265,1
2502,-0.013356389660481824,0
2503,-0.0016649386796929802,0
2504,-0.021477219173429832,0
2505,0.01603161604875403,1
2506,-0.004903049837718596,0
2507,-1.1854745336723552e-05,0
2508,-0.007901178596763996,0
2509,0.003711911272305927,1
2510,-0.00010771404112841498,0
2511,0.05475479967998686,1
2512,0.002044911448124501,1
2513,0.009658920080764095,1
2514,-0.012729979262814706,0
2515,-0.013595471163234365,0
2516,0.0,0
2517,0.018183394871291225,1
2518,0.009822965563256025,1
2519,0.005320777953528638,1
2520,0.0005049992484083666,1
2521,0.002397686030369598,1
2522,-0.000623329554995565,0
2523,-0.017860704853540237,0
2524,-0.002940153152968404,0
2525,0.006725506449086597,1
2526,-0.007770135086899559,0
2527,-0.010181352656588375,0
2528,-0.014978116839772185,0
2529,-0.027124922364093737,0
2530,0.0018878195130559528,1
2531,0.002321497134395177,1
2532,0.028732156097218672,1
2533,0.0,0
2534,0.0007311194750753936,1
2535,0.01576250030518393,1
2536,-0.009255132161328663,0
2537,-0.01338079930767964,0
2538,-0.007010620125990952,0
2539,0.057653287535965596,1
2540,-0.02490744959874014,0
2541,0.005471638952306066,1
2542,-0.0101872100200485,0
2543,-0.004003615072252688,0
2544,0.007345359352548088,1
2545,0.0012271559575575402,1
2546,0.00019521873714997253,1
2547,0.0,0
2548,0.0,0
2549,-0.005348254335673849,0
2550,0.0,0
2551,0.00226491731346226,1
2552,0.0020680037189696543,1
2553,0.003392612913149057,1
2554,-0.0031113544448861984,0
2555,-0.0026192890823174583,0
2556,-0.013678802094104284,0
2557,0.0013614708938851216,1
2558,0.014828335183138476,1
2559,-0.005107282205560753,0
2560,0.005886691051142215,1
2561,-0.005654139419202052,0
2562,-0.0005154309891836682,0
2563,-0.00031265018799306034,0
2564,-0.009022175489766792,0
2565,-0.000981753118559661,0
2566,0.01256262726346895,1
2567,-0.0023174623104016178,0
2568,-0.002053066730041181,0
2569,0.017016644119574452,1
2570,0.010553983796270067,1
2571,0.004534494838399594,1
2572,-0.0055102349078751485,0
2573,0.002801110400984013,1
2574,-0.002005359598263792,0
2575,-0.01425646724930731,0
2576,0.0003449024059690954,1
2577,-0.005532844972202741,0
2578,-0.010157008178750008,0
2579,0.0007903781269730546,1
2580,-0.00931158480847834,0
2581,0.0018248488168267271,1
2582,-0.004287481251719581,0
2583,0.016976136094471645,1
2584,-0.014080743538971822,0
2585,-0.0027424082458659955,0
2586,-0.0002518565636310722,0
2587,0.0009975079528617271,1
2588,0.007654199978253642,1
2589,-0.009187166814097215,0
2590,0.035335098058695676,1
2591,-0.011390985705732963,0
2592,-0.002834486584085484,0
2593,-0.0014607685883229467,0
2594,0.012439437107638295,1
2595,0.008656906166731863,1
2596,-0.008582050222107337,0
2597,0.0013537218049441315,1
2598,0.011596211090101088,1
2599,-0.008277604217555079,0
2600,0.009314612859803015,1
2601,0.0025216324154026444,1
2602,0.01498263195841385,1
2603,0.01499542788052951,1
2604,-0.01904183442580473,0
2605,-0.00022520724613347607,0
2606,-0.0010791734576808328,0
2607,0.007211561948156859,1
2608,-0.009895607773718692,0
2609,0.008081733873112324,1
2610,0.004802127550336484,1
2611,0.0004582256634892511,1
2612,-0.007797273811099037,0
2613,0.015588799663253109,1
2614,0.007049308896949378,1
2615,-0.00378820314741393,0
2616,0.0007894606974439147,1
2617,-0.009967259969588095,0
2618,0.0,0
2619,0.01214807900012117,1
2620,-0.004181424611268903,0
2621,0.006564201019493582,1
2622,0.0,0
2623,0.008208724132378376,1
2624,0.0004170957901969731,1
2625,-0.002481947576407226,0
2626,0.039738066308981336,1
2627,-0.0017863216392683858,0
2628,0.002964938053071393,1
2629,-0.002896183933487291,0
2630,-0.0008949977159655278,0
2631,0.0024796951640996476,1
2632,0.006573568881006186,1
2633,0.016047592071945817,1
2634,0.00043093760102348516,1
2635,-0.023694196125045818,0
2636,0.011153257913266157,1
2637,-0.0020752878689574913,0
2638,-0.007066269197901047,0
2639,0.0,0
2640,0.014493830328346754,1
2641,-0.006309803776850692,0
2642,0.0005627460803198542,1
2643,0.0023667943502281765,1
2644,0.00020557129451278258,1
2645,0.005385384425727829,1
2646,0.0005131211444290309,1
2647,0.0028693912330124333,1
2648,-0.0047793725770172765,0
2649,-0.0006251884976062699,0
2650,0.0033973742619280768,1
2651,-0.015216458920119904,0
2652,-0.002124863309448673,0
2653,-0.007929681245031605,0
2654,0.0024318948928723065,1
2655,-0.0006443108751280594,0
2656,0.007607577715678439,1
2657,0.0020091434547027244,1
2658,-0.013993407417552053,0
2659,-0.01391109873371036,0
2660,-0.005441036089545921,0
2661,-0.004688804493141978,0
2662,0.0009968621652990158,1
2663,-0.0006595657792960891,0
2664,0.0026527397230183946,1
2665,0.0,0
2666,0.004508753042192103,1
2667,-0.004625161411392706,0
2668,-0.009927392381742355,0
2669,-0.002920509048322046,0
2670,-0.0025034222059497273,0
2671,0.0002503259033622036,1
2672,0.0015122420366120038,1
2673,0.014411240281333962,1
2674,0.003255503333670747,1
2675,-0.0002956730561635994,0
2676,-0.0008712849898396952,0
2677,0.00598361731662984,1
2678,-0.016354852758188435,0
2679,0.00989062506204614,1
2680,0.02099346377455073,1
2681,-9.62749034282147e-05,0
2682,-0.0027122615813228194,0
2683,-0.007712768517130742,0
2684,0.02186620520703795,1
2685,0.08548088478569707,1
2686,-0.005260087247543568,0
2687,0.008989802627818589,1
2688,0.0005901681861303793,1
2689,-0.014921883681874857,0
2690,-0.0018487189836262892,0
2691,0.0005577308357376831,1
2692,-0.0017107594319213878,0
2693,0.018712890744844668,1
2694,-0.007806200672176055,0
2695,0.001910914143737561,1
2696,-0.005455994098715211,0
2697,0.006636597855156203,1
2698,0.026461332761693324,1
2699,-0.013041027711340391,0
2700,0.0010180517187663616,1
2701,0.006238005257575864,1
2702,0.0023684649279098243,1
2703,0.0020584796924376044,1
2704,-0.01413633160684411,0
2705,-0.0032282322874655775,0
2706,0.0040363053582907395,1
2707,-0.026075369522513325,0
2708,-0.00015985367627713063,0
2709,0.06908216698282785,1
2710,0.00429441914041373,1
2711,0.0026500129068315033,1
2712,0.039076373357998496,1
2713,0.0016136427618989708,1
2714,0.03743661173051555,1
2715,0.002833403871668848,1
2716,-0.013684680805623383,0
2717,0.020860162204338405,1
2718,0.0006881785136316796,1
2719,-0.015170148380886707,0
2720,0.01332185347561298,1
2721,-0.0016506850292895168,0
2722,-0.012352456766684897,0
2723,-0.0004526517086396719,0
2724,-0.021922483023128877,0
2725,-0.011002892516403791,0
2726,0.009215285204779187,1
2727,-0.0006529560300781225,0
2728,0.0026829661860369035,1
2729,0.007665515371784202,1
2730,-0.00029364040707353744,0
2731,-0.0006951591051572708,0
2732,0.001395457110690681,1
2733,-0.001902423188496059,0
2734,0.0,0
2735,0.0021452314604685006,1
2736,0.0016788604186756483,1
2737,-0.004267245757060708,0
2738,0.018693384933508753,1
2739,0.005109468239368494,1
2740,0.045943562820221565,1
2741,0.019671390217430824,1
2742,0.0028775373154825376,1
2743,-0.000388840950802878,0
2744,-0.0032728069671694297,0
2745,0.0013956276121265,1
2746,-0.005090694679944044,0
2747,-0.003690661666874477,0
2748,-0.002804539656665209,0
2749,0.0019340892651524878,1
2750,0.017322062098743374,1
2751,-0.01110929698477377,0
2752,0.00010035605933051461,1
2753,-0.002129660645743389,0
2754,0.0025894498665428667,1
2755,-0.0028022006370117558,0
2756,0.000229835605610789,1
2757,0.01173253581062645,1
2758,-0.00528717857038124,0
2759,0.019547437586444116,1
2760,0.0008180050017107368,1
2761,0.023644916149045056,1
2762,-0.014859879950910239,0
2763,0.0019255058213415294,1
2764,-0.007545726143126779,0
2765,0.006765610557018173,1
2766,-0.008684718183850883,0
2767,0.0008899539153672511,1
2768,0.005288336010181168,1
2769,0.03600603501064574,1
2770,-0.0059509288988673845,0
2771,0.0072685943218473515,1
2772,-0.004082174565380525,0
2773,-0.006791748373397362,0
2774,-0.005502060707241895,0
2775,-0.007366122601942528,0
2776,0.0007569783305037811,1
2777,-0.001953944873311105,0
2778,0.002755679795872578,1
2779,-0.0006103377318293707,0
2780,-0.0004232765159514948,0
2781,0.006210852518314777,1
2782,-0.0006789683671889676,0
2783,-0.015652893311391337,0
2784,0.0017270638273486712,1
2785,-0.0008189587888963395,0
2786,-0.01191179337040754,0
2787,-0.002338358334512655,0
2788,-0.019205353324513865,0
2789,0.0018224726233410724,1
2790,0.016927894518745566,1
2791,-0.0003511316673215573,0
2792,-0.011747491535258047,0
2793,0.0001608449634115761,1
2794,-0.018187300026228214,0
2795,-0.0034679517799529984,0
2796,0.010135428659135208,1
2797,-0.003945775983281491,0
2798,0.03021944444700467,1
2799,0.006872037142728107,1
2800,0.008544523478535909,1
2801,-0.0038437314922235293,0
2802,0.04493465443223005,1
2803,0.007098268069333513,1
2804,0.001034881846250154,1
2805,0.004064273446116071,1
2806,-0.022522573435543033,0
2807,0.008934035278363088,1
2808,0.005518841078727773,1
2809,0.05156053610359878,1
2810,-0.01885558538213043,0
2811,-0.0032859357931918076,0
2812,0.00877385064385058,1
2813,-0.007868860009665012,0
2814,-0.009018442353622818,0
2815,0.011274286090477793,1
2816,0.0012711444720726773,1
2817,0.009053477159453281,1
2818,0.016313754776421482,1
2819,-0.019832068639784515,0
2820,0.02333666261654515,1
2821,0.02230023772809018,1
2822,-0.00038184344546873735,0
2823,0.0026957360196818683,1
2824,-0.00595198463026884,0
2825,0.0011417711377605774,1
2826,0.007281368928945261,1
2827,0.0005577822525670334,1
2828,0.009425226143153782,1
2829,0.016106608578611507,1
2830,0.006389500289870803,1
2831,0.0,0
2832,-0.0007947534717281184,0
2833,0.008308057277583086,1
2834,0.0011603159494576625,1
2835,0.004841722088949046,1
2836,-0.04663545246617283,0
2837,0.00236903465167003,1
2838,0.0013410157893650482,1
2839,0.000380134331050502,1
2840,0.001783778939444425,1
2841,0.00602979477091134,1
2842,0.01677056169315594,1
2843,0.009278882086075838,1
2844,-0.004265568827250629,0
2845,0.007842550838823747,1
2846,0.03391703217530042,1
2847,0.0,0
2848,0.005474280715108142,1
2849,-0.005061133607031208,0
2850,-0.017098156447476857,0
2851,-0.017654789667003346,0
2852,-0.012175991053509553,0
2853,-0.0019346539745287944,0
2854,0.015522715923220085,1
2855,-0.007783346240148425,0
2856,-0.009132362581599567,0
2857,-0.00263538127295194,0
2858,-0.0051248182988513176,0
2859,-0.004161596315206459,0
2860,-0.0024830241799034354,0
2861,0.00015077525606191952,1
2862,0.0015365630517097618,1
2863,-0.020861409507526064,0
2864,-0.0016531224551662753,0
2865,0.0,0
2866,-0.007344653505397809,0
2867,-0.0020906195713214473,0
2868,-0.0017075634169831466,0
2869,0.0001511117155815257,1
2870,0.0,0
2871,0.006882607557597207,1
2872,-0.006271557212167293,0
2873,0.0028456901036876636,1
2874,0.0007250724522184719,1
2875,0.002930728088800008,1
2876,-0.0017460744366267834,0
2877,-0.0023147265637043237,0
2878,-0.012940161002353385,0
2879,-0.003350069742007558,0
2880,-0.004082755676724099,0
2881,0.0016377011893961848,1
2882,0.0027552919845408837,1
2883,0.004930647876415265,1
2884,-0.002863206243946451,0
2885,-0.0028626013284676383,0
2886,-0.001843870893325246,0
2887,0.002364276561961029,1
2888,0.023426837933167282,1
2889,0.0,0
2890,-0.008223517948421482,0
2891,0.004146155765483386,1
2892,0.0,0
2893,-0.015446550630694727,0
2894,-0.006311230094742549,0
2895,-0.001999667765745555,0
2896,-0.009030028789548153,0
2897,-0.008719534165964472,0
2898,0.0026687089151880322,1
2899,-0.002712915868932691,0
2900,-0.003484483518790722,0
2901,0.007825652917231212,1
2902,-0.011544255194533998,0
2903,-0.012331715238964487,0
2904,0.029572355805404404,1
2905,-7.547237709906692e-05,0
2906,-0.0010243237953517738,0
2907,0.0009562003537919949,1
2908,-0.0019410772676178919,0
2909,0.0050885770975687755,1
2910,0.009855865462632568,1
2911,0.0011322183312684475,1
2912,-0.0006731016355261884,0
2913,-0.001130331982311012,0
2914,0.0,0
2915,-1.7292936285833555e-05,0
2916,0.0,0
2917,0.004558009392263863,1
2918,-0.0015145145053806423,0
2919,-0.012959765415648248,0
2920,0.0016385400897746746,1
2921,-0.0007611235557217757,0
2922,-0.0036554438461667113,0
2923,0.00833636938781621,1
2924,0.006981858960884588,1
2925,0.002543002669576518,1
2926,-0.005262912410965744,0
2927,0.01147503059784814,1
2928,-0.00197246875536991,0
2929,0.002599151332033069,1
2930,0.0,0
2931,0.004265463345647089,1
2932,0.0035445906733938097,1
2933,0.0015898159907021038,1
2934,0.0005482937319255429,1
2935,-0.003053351629673324,0
2936,-0.0037370135965286914,0
2937,-0.0044968149924718296,0
2938,-0.0006447113528310706,0
2939,0.007716037523481014,1
2940,0.004692732513469057,1
2941,0.00016660038730335078,1
2942,-0.0010247230320942784,0
2943,0.012737128379411764,1
2944,0.00426710253386813,1
2945,0.0328594137512727,1
2946,0.0003792760463295188,1
2947,-0.0040488748334297124,0
2948,0.02467949329233131,1
2949,-0.000777005494479575,0
2950,0.0,0
2951,0.002755029587449234,1
2952,-0.0060251434375672855,0
2953,0.010589642927940094,1
2954,-0.006088839887721225,0
2955,0.01133147972771212,1
2956,0.012221172365733257,1
2957,-0.006034984075664681,0
2958,0.002082931559028878,1
2959,0.0,0
2960,0.0,0
2961,0.0033422088651623976,1
2962,-0.0036007032358174643,0
2963,-0.004920607031437903,0
2964,0.0005650218168723675,1
2965,-0.0020475595824186376,0
2966,0.004783957739566821,1
2967,-0.01829714604440664,0
2968,0.0061325909664272545,1
2969,0.0,0
2970,0.00043355355976735285,1
2971,-0.012596365049592141,0
2972,0.00020135123079756916,1
2973,0.0,0
2974,0.008622074601335242,1
2975,0.027914602415022118,1
2976,-0.008470136174324957,0
2977,0.03580208893405482,1
2978,0.005994764028178669,1
2979,-0.003530814834742184,0
2980,-0.0010214494035858759,0
2981,0.00041169946346651177,1
2982,-0.011291367721508551,0
2983,-0.007867477312071786,0
2984,-0.0001250189622679833,0
2985,0.0002344111376001593,1
2986,0.0,0
2987,-0.006409878084253658,0
2988,-0.004110557163957303,0
2989,-0.004654195945161436,0
2990,-0.0030034331928024127,0
2991,-0.004156930178806205,0
2992,-0.010276280089104643,0
2993,-0.005200680383527116,0
2994,-0.007940651748608077,0
2995,0.0,0
2996,-0.005809207919571855,0
2997,-0.00041320894519006866,0
2998,0.0,0
2999,0.011402618421787154,1
3000,-0.005886618867225735,0
3001,0.0035556505511106576,1
3002,0.0016141696351377889,1
3003,0.0066194315785777415,1
3004,0.041100546029300855,1
3005,0.015073802240619582,1
3006,0.0,0
3007,-0.004042192159738207,0
3008,-0.0061664326008898694,0
3009,0.0040158405236964696,1
3010,0.0,0
3011,-0.001679064180287981,0
3012,-0.0008292469930070586,0
3013,0.012165731180592144,1
3014,-0.004944829619013659,0
3015,-0.010783875360822396,0
3016,-0.00752129225521066,0
3017,-0.001582667098561481,0
3018,0.0012420579722424816,1
3019,-0.004206926019884717,0
3020,0.018695649134377122,1
3021,0.004475629602747179,1
3022,0.006091345533285044,1
3023,0.045796614907966215,1
3024,-0.0024763831764957204,0
3025,0.00034130999564315796,1
3026,-0.012758016647275817,0
3027,-0.03183269434720645,0
3028,0.0028048918771930447,1
3029,-0.0018751807897259684,0
3030,0.0020560978036609475,1
3031,-0.007152137045962161,0
3032,-0.004960048739719425,0
3033,0.0019356157056511672,1
3034,-0.005471570070955353,0
3035,-0.019809298817709164,0
3036,-0.005084430728077877,0
3037,0.012128112650744406,1
3038,-0.0014419077633246128,0
3039,0.002397232036581777,1
3040,-0.00678429730126457,0
